tripduration,date,start,stop,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
741,4/12/2017,6:59 PM,7:12 PM,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,26221,Subscriber,1977,Male
301,4/12/2017,7:00 PM,7:05 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26176,Subscriber,1956,Male
422,4/12/2017,7:00 PM,7:07 PM,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,26203,Subscriber,1991,Female
184,4/12/2017,7:02 PM,7:05 PM,3275,Columbus Drive,40.7183552,-74.03891444,3185,City Hall,40.7177325,-74.043845,26303,Customer,1988,Male
356,4/12/2017,7:04 PM,7:10 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29210,Subscriber,1972,Male
263,4/12/2017,7:04 PM,7:08 PM,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,26200,Subscriber,1977,Male
221,4/12/2017,7:04 PM,7:08 PM,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26265,Subscriber,1956,Male
245,4/12/2017,7:05 PM,7:09 PM,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,26202,Subscriber,1982,Male
578,4/12/2017,7:05 PM,7:14 PM,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29506,Subscriber,1987,Female
279,4/12/2017,7:05 PM,7:10 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,26277,Subscriber,NULL,N/A
512,4/12/2017,7:05 PM,7:14 PM,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,29197,Subscriber,1997,Male
230,4/12/2017,7:07 PM,7:11 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26285,Subscriber,1986,Male
181,4/12/2017,7:08 PM,7:11 PM,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,29261,Subscriber,1986,Male
1486,4/12/2017,7:09 PM,7:34 PM,3186,Grove St PATH,40.71958612,-74.04311746,3198,Heights Elevator,40.74871595,-74.0404433,26184,Subscriber,1951,Male
49107,4/12/2017,7:10 PM,8:48 AM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3183,Exchange Place,40.7162469,-74.0334588,26292,Subscriber,1970,Female
510,4/12/2017,7:10 PM,7:19 PM,3207,Oakland Ave,40.7376037,-74.0524783,3220,5 Corners Library,40.73496102,-74.05950308,26189,Subscriber,1991,Male
2685,4/12/2017,7:13 PM,7:57 PM,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26255,Customer,NULL,N/A
487,4/12/2017,7:13 PM,7:21 PM,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,29505,Subscriber,1994,Male
2655,4/12/2017,7:13 PM,7:57 PM,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26181,Customer,NULL,N/A
1404,4/12/2017,7:13 PM,7:37 PM,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,26205,Subscriber,1989,Female
553,4/12/2017,7:14 PM,7:23 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3272,Jersey & 3rd,40.72333159,-74.04595256,26199,Subscriber,1986,Male
258,4/12/2017,7:20 PM,7:24 PM,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,29504,Subscriber,1992,Male
215,4/12/2017,7:21 PM,7:24 PM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,26211,Subscriber,1989,Male
319,4/12/2017,7:21 PM,7:26 PM,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,29497,Subscriber,1978,Male
336,4/12/2017,7:22 PM,7:27 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26233,Subscriber,1965,Male
465,4/12/2017,7:22 PM,7:30 PM,3207,Oakland Ave,40.7376037,-74.0524783,3197,North St,40.752559,-74.044725,29472,Subscriber,1978,Male
116,4/12/2017,7:22 PM,7:24 PM,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,26303,Subscriber,1983,Male
218,4/12/2017,7:22 PM,7:26 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26204,Subscriber,1979,Male
226,4/12/2017,7:23 PM,7:27 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26153,Subscriber,1979,Male
379,4/12/2017,7:23 PM,7:29 PM,3209,Brunswick St,40.7241765,-74.0506564,3276,Marin Light Rail,40.71458404,-74.04281706,26285,Subscriber,1979,Male
675,4/12/2017,7:23 PM,7:35 PM,3273,Manila & 1st,40.72165072,-74.04288411,3268,Lafayette Park,40.71346383,-74.06285852,29274,Subscriber,1984,Male
205,4/12/2017,7:24 PM,7:27 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26158,Subscriber,1989,Female
253,4/12/2017,7:25 PM,7:29 PM,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26177,Subscriber,1959,Male
366,4/12/2017,7:25 PM,7:31 PM,3215,Central Ave,40.7467299,-74.0492509,3281,Leonard Gordon Park,40.74590997,-74.05727148,26151,Subscriber,1990,Female
271,4/12/2017,7:27 PM,7:31 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26211,Subscriber,1984,Male
243,4/12/2017,7:28 PM,7:32 PM,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,27398,Subscriber,1990,Female
151,4/12/2017,7:32 PM,7:35 PM,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,26233,Subscriber,1977,Male
221,4/12/2017,7:33 PM,7:37 PM,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,29550,Subscriber,1958,Male
299,4/12/2017,7:33 PM,7:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26271,Subscriber,NULL,N/A
551,4/12/2017,7:36 PM,7:45 PM,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29492,Subscriber,1985,Male
476,4/12/2017,7:36 PM,7:44 PM,3183,Exchange Place,40.7162469,-74.0334588,3270,Jersey & 6th St,40.72528911,-74.04557168,26239,Subscriber,1977,Male
254,4/12/2017,7:37 PM,7:41 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26247,Subscriber,1987,Female
226,4/12/2017,7:40 PM,7:44 PM,3273,Manila & 1st,40.72165072,-74.04288411,3278,Monmouth and 6th,40.72568548,-74.04879034,26311,Subscriber,1981,Female
857,4/12/2017,7:40 PM,7:55 PM,3186,Grove St PATH,40.71958612,-74.04311746,3207,Oakland Ave,40.7376037,-74.0524783,29126,Subscriber,1979,Male
520,4/12/2017,7:41 PM,7:49 PM,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,29554,Subscriber,NULL,N/A
623,4/12/2017,7:41 PM,7:51 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,26216,Subscriber,1988,Male
530,4/12/2017,7:41 PM,7:50 PM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3276,Marin Light Rail,40.71458404,-74.04281706,29506,Subscriber,1990,Male
200,4/12/2017,7:41 PM,7:44 PM,3275,Columbus Drive,40.7183552,-74.03891444,3211,Newark Ave,40.72152515,-74.04630454,26164,Subscriber,1984,Male
389,4/12/2017,7:42 PM,7:49 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26159,Subscriber,1982,Male
451,4/12/2017,7:43 PM,7:50 PM,3211,Newark Ave,40.72152515,-74.04630454,3192,Liberty Light Rail,40.7112423,-74.0557013,26312,Subscriber,1977,Male
1562,4/12/2017,7:44 PM,8:10 PM,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,29209,Customer,NULL,N/A
320,4/12/2017,7:45 PM,7:50 PM,3220,5 Corners Library,40.73496102,-74.05950308,3207,Oakland Ave,40.7376037,-74.0524783,29518,Subscriber,1977,Male
168,4/12/2017,7:46 PM,7:48 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29261,Subscriber,1983,Male
572,4/12/2017,7:46 PM,7:56 PM,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,26257,Subscriber,1990,Male
221,4/12/2017,7:47 PM,7:50 PM,3279,Dixon Mills,40.72163014,-74.04996783,3269,Brunswick & 6th,40.72601173,-74.05038893,27398,Subscriber,1989,Male
120,4/12/2017,7:47 PM,7:49 PM,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,26273,Subscriber,1984,Male
343,4/12/2017,7:49 PM,7:55 PM,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26229,Subscriber,1975,Male
230,4/12/2017,7:53 PM,7:57 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26240,Subscriber,1963,Male
617,4/12/2017,7:54 PM,8:04 PM,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,26154,Subscriber,1988,Male
189,4/12/2017,7:54 PM,7:57 PM,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29535,Subscriber,1983,Female
354,4/12/2017,7:54 PM,8:00 PM,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,26270,Subscriber,1983,Male
170,4/12/2017,7:55 PM,7:58 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,26225,Subscriber,1956,Male
357,4/12/2017,7:57 PM,8:03 PM,3187,Warren St,40.7211236,-74.03805095,3209,Brunswick St,40.7241765,-74.0506564,26229,Customer,NULL,N/A
91,4/12/2017,7:57 PM,7:59 PM,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,27398,Subscriber,1982,Male
89,4/12/2017,7:58 PM,8:00 PM,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,26258,Subscriber,1976,Male
165,4/12/2017,7:58 PM,8:01 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,29257,Subscriber,1984,Male
563,4/12/2017,8:00 PM,8:09 PM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26176,Subscriber,1976,Male
660,4/12/2017,8:01 PM,8:12 PM,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,29124,Subscriber,NULL,N/A
368,4/12/2017,8:02 PM,8:08 PM,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,29489,Subscriber,1983,Female
339,4/12/2017,8:02 PM,8:08 PM,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,26304,Subscriber,1984,Female
319,4/12/2017,8:03 PM,8:08 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29206,Subscriber,1992,Female
128,4/12/2017,8:06 PM,8:09 PM,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,26233,Subscriber,1960,Male
630,4/12/2017,8:09 PM,8:19 PM,3197,North St,40.752559,-74.044725,3207,Oakland Ave,40.7376037,-74.0524783,26206,Subscriber,1986,Female
383,4/12/2017,8:09 PM,8:15 PM,3279,Dixon Mills,40.72163014,-74.04996783,3276,Marin Light Rail,40.71458404,-74.04281706,26153,Subscriber,1988,Male
1687,4/12/2017,8:10 PM,8:38 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3272,Jersey & 3rd,40.72333159,-74.04595256,29528,Subscriber,1989,Male
560,4/12/2017,8:12 PM,8:21 PM,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,26215,Subscriber,1990,Male
78,4/12/2017,8:12 PM,8:13 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3270,Jersey & 6th St,40.72528911,-74.04557168,26199,Subscriber,1961,Female
1835,4/12/2017,8:13 PM,8:44 PM,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,26255,Customer,NULL,N/A
303,4/12/2017,8:16 PM,8:21 PM,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26216,Subscriber,1986,Male
509,4/12/2017,8:16 PM,8:25 PM,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,29268,Subscriber,1980,Male
353,4/12/2017,8:17 PM,8:23 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26176,Subscriber,1978,Female
267,4/12/2017,8:18 PM,8:22 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29209,Subscriber,1976,Female
256,4/12/2017,8:19 PM,8:23 PM,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,29478,Subscriber,1991,Male
345,4/12/2017,8:20 PM,8:26 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,29505,Subscriber,1988,Male
352,4/12/2017,8:20 PM,8:26 PM,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,29552,Subscriber,1963,Male
527,4/12/2017,8:22 PM,8:31 PM,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,26303,Subscriber,1993,Female
531,4/12/2017,8:23 PM,8:32 PM,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29250,Subscriber,1991,Male
196,4/12/2017,8:23 PM,8:26 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26181,Subscriber,1976,Male
192,4/12/2017,8:23 PM,8:26 PM,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,26308,Subscriber,1986,Male
220,4/12/2017,8:24 PM,8:28 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,29498,Subscriber,1986,Female
184,4/12/2017,8:25 PM,8:29 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,26238,Subscriber,1991,Female
171,4/12/2017,8:26 PM,8:28 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3209,Brunswick St,40.7241765,-74.0506564,26258,Subscriber,1988,Male
411,4/12/2017,8:26 PM,8:33 PM,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,29458,Subscriber,1989,Female
137,4/12/2017,8:29 PM,8:31 PM,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,29272,Subscriber,1988,Male
1313,4/12/2017,8:30 PM,8:51 PM,3188,NJCU,40.7101087,-74.0858489,3195,Sip Ave,40.73074263,-74.06378388,29264,Subscriber,1972,Male
308,4/12/2017,8:31 PM,8:37 PM,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,29535,Customer,NULL,N/A
871,4/12/2017,8:33 PM,8:48 PM,3202,Newport PATH,40.7272235,-74.0337589,3215,Central Ave,40.7467299,-74.0492509,29505,Subscriber,1990,Male
210,4/12/2017,8:34 PM,8:38 PM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,29296,Subscriber,1984,Male
266,4/12/2017,8:34 PM,8:39 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29484,Subscriber,1984,Male
211,4/12/2017,8:36 PM,8:39 PM,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,26168,Subscriber,1978,Male
832,4/12/2017,8:38 PM,8:52 PM,3220,5 Corners Library,40.73496102,-74.05950308,3198,Heights Elevator,40.74871595,-74.0404433,26189,Subscriber,1988,Male
777,4/12/2017,8:38 PM,8:51 PM,3209,Brunswick St,40.7241765,-74.0506564,3220,5 Corners Library,40.73496102,-74.05950308,26176,Subscriber,1983,Male
222,4/12/2017,8:40 PM,8:44 PM,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29453,Subscriber,1990,Female
481,4/12/2017,8:42 PM,8:50 PM,3194,McGinley Square,40.72533993,-74.06762213,3185,City Hall,40.7177325,-74.043845,26308,Subscriber,1989,Male
272,4/12/2017,8:43 PM,8:48 PM,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26316,Subscriber,1968,Male
492,4/12/2017,8:44 PM,8:52 PM,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,29286,Subscriber,1990,Female
269,4/12/2017,8:44 PM,8:48 PM,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,28636,Subscriber,1985,Male
283,4/12/2017,8:44 PM,8:49 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29206,Subscriber,1978,Male
275,4/12/2017,8:44 PM,8:49 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,26285,Subscriber,1988,Female
596,4/12/2017,8:46 PM,8:56 PM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26246,Subscriber,1985,Male
422,4/12/2017,8:48 PM,8:55 PM,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,26173,Subscriber,1987,Male
308,4/12/2017,8:48 PM,8:53 PM,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,29248,Subscriber,NULL,N/A
444,4/12/2017,8:50 PM,8:58 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3209,Brunswick St,40.7241765,-74.0506564,26154,Subscriber,1979,Male
156,4/12/2017,8:51 PM,8:54 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,26303,Subscriber,1987,Female
158,4/12/2017,8:51 PM,8:54 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,29528,Subscriber,1984,Female
1490,4/12/2017,8:52 PM,9:17 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,29124,Subscriber,1987,Male
435,4/12/2017,8:53 PM,9:00 PM,3195,Sip Ave,40.73074263,-74.06378388,3203,Hamilton Park,40.72759597,-74.04424731,29264,Subscriber,1972,Male
330,4/12/2017,8:54 PM,9:00 PM,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,29231,Subscriber,1979,Male
178,4/12/2017,8:56 PM,8:59 PM,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,26308,Subscriber,1989,Male
652,4/12/2017,8:58 PM,9:09 PM,3184,Paulus Hook,40.7141454,-74.0335519,3209,Brunswick St,40.7241765,-74.0506564,26246,Subscriber,1994,Male
273,4/12/2017,8:58 PM,9:03 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29478,Subscriber,1980,Male
527,4/12/2017,9:02 PM,9:11 PM,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,26188,Subscriber,1972,Male
479,4/12/2017,9:02 PM,9:10 PM,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,29535,Subscriber,1988,Female
326,4/12/2017,9:03 PM,9:08 PM,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528911,-74.04557168,26215,Subscriber,1989,Male
369,4/12/2017,9:08 PM,9:14 PM,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,16482,Subscriber,1991,Male
498,4/12/2017,9:09 PM,9:18 PM,3213,Van Vorst Park,40.71848892,-74.04772663,3268,Lafayette Park,40.71346383,-74.06285852,26198,Subscriber,1977,Male
1372,4/12/2017,9:14 PM,9:37 PM,3201,Dey St,40.737711,-74.066921,3210,Pershing Field,40.74267714,-74.05178863,29552,Subscriber,1987,Male
218,4/12/2017,9:16 PM,9:20 PM,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,16482,Subscriber,1970,Male
748,4/12/2017,9:17 PM,9:29 PM,3187,Warren St,40.7211236,-74.03805095,3220,5 Corners Library,40.73496102,-74.05950308,26216,Subscriber,1991,Male
170,4/12/2017,9:19 PM,9:22 PM,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,29504,Subscriber,1978,Male
384,4/12/2017,9:20 PM,9:27 PM,3211,Newark Ave,40.72152515,-74.04630454,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26227,Subscriber,1986,Male
216,4/12/2017,9:21 PM,9:24 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26297,Subscriber,1981,N/A
328,4/12/2017,9:22 PM,9:27 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26299,Subscriber,1961,Female
136,4/12/2017,9:23 PM,9:25 PM,3209,Brunswick St,40.7241765,-74.0506564,3279,Dixon Mills,40.72163014,-74.04996783,26238,Subscriber,1989,Male
640,4/12/2017,9:25 PM,9:36 PM,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,26205,Subscriber,1988,Male
203,4/12/2017,9:29 PM,9:33 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,29504,Subscriber,1978,Male
204,4/12/2017,9:29 PM,9:33 PM,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,26154,Customer,NULL,N/A
383,4/12/2017,9:30 PM,9:37 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,29506,Subscriber,1989,Male
12333,4/12/2017,9:36 PM,1:02 AM,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,26229,Subscriber,1981,Male
196,4/12/2017,9:36 PM,9:39 PM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29296,Subscriber,1956,Male
424,4/12/2017,9:37 PM,9:44 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3279,Dixon Mills,40.72163014,-74.04996783,26153,Subscriber,1988,Male
245,4/12/2017,9:38 PM,9:42 PM,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,26154,Customer,NULL,N/A
281,4/12/2017,9:39 PM,9:44 PM,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26205,Subscriber,1989,Male
134,4/12/2017,9:41 PM,9:43 PM,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,16782,Subscriber,1976,Male
477,4/12/2017,9:43 PM,9:51 PM,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,26246,Subscriber,1984,Male
408,4/12/2017,9:45 PM,9:52 PM,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,26244,Subscriber,1976,Male
183,4/12/2017,9:45 PM,9:48 PM,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29434,Subscriber,1994,Male
83,4/12/2017,9:46 PM,9:47 PM,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,26154,Subscriber,1993,Male
518,4/12/2017,9:49 PM,9:57 PM,3195,Sip Ave,40.73074263,-74.06378388,3281,Leonard Gordon Park,40.74590997,-74.05727148,29259,Subscriber,1972,Male
313,4/12/2017,9:50 PM,9:55 PM,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,26156,Subscriber,1956,Male
317,4/12/2017,9:59 PM,10:05 PM,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978,-74.04963791,26305,Subscriber,1977,Male
1031,4/12/2017,10:06 PM,10:23 PM,3216,Columbia Park,40.6970299,-74.0969366,3193,Lincoln Park,40.7246051,-74.07840595,29291,Subscriber,1991,Male
583,4/12/2017,10:14 PM,10:23 PM,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,29499,Subscriber,1977,Male
391,4/12/2017,10:18 PM,10:25 PM,3276,Marin Light Rail,40.71458404,-74.04281706,3209,Brunswick St,40.7241765,-74.0506564,26261,Subscriber,1979,Male
270,4/12/2017,10:19 PM,10:24 PM,3275,Columbus Drive,40.7183552,-74.03891444,3269,Brunswick & 6th,40.72601173,-74.05038893,29485,Subscriber,1992,Male
156,4/12/2017,10:20 PM,10:23 PM,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29455,Subscriber,NULL,N/A
694,4/12/2017,10:21 PM,10:32 PM,3185,City Hall,40.7177325,-74.043845,3194,McGinley Square,40.72533993,-74.06762213,26244,Subscriber,1994,Male
258,4/12/2017,10:22 PM,10:26 PM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29256,Subscriber,1988,Male
99,4/12/2017,10:25 PM,10:27 PM,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,29499,Subscriber,1962,Male
266,4/12/2017,10:32 PM,10:36 PM,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,29256,Subscriber,1988,Male
173,4/12/2017,10:34 PM,10:37 PM,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,16782,Subscriber,1976,Male
346,4/12/2017,10:43 PM,10:49 PM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26205,Subscriber,1941,Male
